step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
1612,32.26,-5.684782991011161e-06,0.0004996297648176551,-9.47340959100984e-06,-0.001883561140857637,-7.730186189291999e-05,0.0004947656998410821,0.016122885048389435,-2.352768206037581e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075523138046265,2.353072432015324e-06,0.13841533660888672,0.1333296298980713,0.06223607063293457,0.0611041784286499,-1.001518726348877,-0.6116163730621338,0.001110126031562686,-0.0011287679662927985,-0.0019917013123631477,0.0021030381321907043,0.00037132855504751205,-0.0004390593385323882,0.08731243759393692,0.09938708692789078,0.08277340233325958,0.09680195152759552,0.0006055440753698349,0.00012611597776412964,0.08731451630592346,0.09938894212245941,0.0827765166759491,0.09680314362049103,0.0005820896476507187,0.00010170787572860718,-0.029596803709864616,0.0011872106697410345,0.27075523138046265,3.193887459929101e-05,0.008061365224421024,-0.0038340208120644093,0.9999601244926453,-3.1597467113897437e-06,0.0004810894897673279,-8.222055839723907e-06,-0.0018070631194859743,-6.323415436781943e-05,0.0005852510221302509,1.0384154319763184,-1.8377636671066284,1.0333305597305298,-1.8388959169387817,-1.0015194416046143,-0.6116173267364502,0.0010362144093960524,-0.001907630474306643,-0.0010003740899264812,0.0020540922414511442,0.0002314977318746969,-0.0006218623602762818,0.01136915385723114,-0.007507077883929014,0.6229145526885986,0.5963558554649353,0.008844161406159401,0.002092652954161167
1613,32.28,-3.1597467113897437e-06,0.0004810894897673279,-8.222055839723907e-06,-0.0018070631194859743,-6.323415436781943e-05,0.0005852510221302509,0.016122331842780113,-2.0603183656930923e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075523138046265,2.060585529761738e-06,0.13841545581817627,0.1333305835723877,0.06223630905151367,0.06110405921936035,-1.0015194416046143,-0.6116173267364502,0.0010362144093960524,-0.0010003740899264812,-0.001907630474306643,0.0020540922414511442,0.0002314977318746969,-0.0006218623602762818,0.08731451630592346,0.09938894212245941,0.0827765166759491,0.09680314362049103,0.0005820896476507187,0.00010170787572860718,0.08731626719236374,0.09939038008451462,0.08277889341115952,0.0968056321144104,0.0005631055682897568,8.400529623031616e-05,-0.029596880078315735,0.0011867929715663195,0.27075520157814026,3.2685697078704834e-05,0.008061455562710762,-0.0038339560851454735,0.9999601244926453,-2.3382881408906542e-07,0.0004788852820638567,-5.88309922022745e-06,-0.0017891393508762121,-2.0780062186531723e-05,0.0004739747382700443,1.0384151935577393,-1.8377625942230225,1.0333322286605835,-1.8388972282409668,-1.0015236139297485,-0.6116216778755188,0.000942257815040648,-0.001686003291979432,-0.0008792536682449281,0.001863354817032814,1.5053883544169366e-05,-0.0007022474892437458,0.010951449163258076,-0.007036067545413971,0.6234390735626221,0.5956933498382568,0.008823816664516926,0.0023778965696692467
1614,32.3,-2.3382881408906542e-07,0.0004788852820638567,-5.88309922022745e-06,-0.0017891393508762121,-2.0780062186531723e-05,0.0004739747382700443,0.016122519969940186,-3.5542543628253043e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075520157814026,3.5547145671444014e-06,0.13841521739959717,0.1333322525024414,0.06223738193511963,0.06110274791717529,-1.0015236139297485,-0.6116216778755188,0.000942257815040648,-0.0008792536682449281,-0.001686003291979432,0.001863354817032814,1.5053883544169366e-05,-0.0007022474892437458,0.08731626719236374,0.09939038008451462,0.08277889341115952,0.0968056321144104,0.0005631055682897568,8.400529623031616e-05,0.08731704205274582,0.09939011931419373,0.0827803909778595,0.09680727124214172,0.0005570854991674423,7.777661085128784e-05,-0.02959691919386387,0.0011867634020745754,0.27075523138046265,3.28473724948708e-05,0.008061680942773819,-0.003834110451862216,0.9999601244926453,9.8469990916783e-07,0.0004897749749943614,8.565521056880243e-06,-0.0018385597504675388,3.960620961152017e-05,0.00041678803972899914,1.0384162664413452,-1.837761640548706,1.0333330631256104,-1.8388969898223877,-1.0015300512313843,-0.6116293668746948,0.0009449542849324644,-0.0017041037790477276,-0.0008648629300296307,0.0017286622896790504,-5.688736564479768e-05,-0.0007415489526465535,0.011299410834908485,-0.0073882886208593845,0.6229959726333618,0.5960634350776672,0.009043920785188675,0.0025448231026530266
1615,32.32,9.8469990916783e-07,0.0004897749749943614,8.565521056880243e-06,-0.0018385597504675388,3.960620961152017e-05,0.00041678803972899914,0.0161229707300663,-3.873377863783389e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075523138046265,3.87388081435347e-06,0.13841629028320312,0.13333308696746826,0.062238335609436035,0.061102986335754395,-1.0015300512313843,-0.6116293668746948,0.0009449542849324644,-0.0008648629300296307,-0.0017041037790477276,0.0017286622896790504,-5.688736564479768e-05,-0.0007415489526465535,0.08731704205274582,0.09939011931419373,0.0827803909778595,0.09680727124214172,0.0005570854991674423,7.777661085128784e-05,0.08731678873300552,0.09939095377922058,0.08278058469295502,0.09680834412574768,0.0005683358758687973,8.546561002731323e-05,-0.029596930369734764,0.0011871377937495708,0.2707552909851074,3.215036849724129e-05,0.008061867207288742,-0.0038341395556926727,0.9999601244926453,-3.3404899113520514e-07,0.000498931622132659,-9.159769433608744e-06,-0.0018759260419756174,-1.4090717741055414e-05,0.0005671335384249687,1.0384176969528198,-1.8377619981765747,1.0333331823349,-1.8388946056365967,-1.0015368461608887,-0.6116374135017395,0.001083794399164617,-0.001969577744603157,-0.0010466438252478838,0.0021215425804257393,8.809036808088422e-05,-0.0008201894233934581,0.011702382937073708,-0.007849691435694695,0.6223865151405334,0.5968446731567383,0.0094524547457695,0.0025426470674574375
1616,32.34,-3.3404899113520514e-07,0.000498931622132659,-9.159769433608744e-06,-0.0018759260419756174,-1.4090717741055414e-05,0.0005671335384249687,0.016123337671160698,-2.477529051247984e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707552909851074,2.4778482838883065e-06,0.13841772079467773,0.1333332061767578,0.06223797798156738,0.06110537052154541,-1.0015368461608887,-0.6116374135017395,0.001083794399164617,-0.0010466438252478838,-0.001969577744603157,0.0021215425804257393,8.809036808088422e-05,-0.0008201894233934581,0.08731678873300552,0.09939095377922058,0.08278058469295502,0.09680834412574768,0.0005683358758687973,8.546561002731323e-05,0.08731834590435028,0.09939517825841904,0.08278080821037292,0.09680965542793274,0.0005630161613225937,7.983297109603882e-05,-0.029597003012895584,0.001186647918075323,0.27075526118278503,3.3022475690813735e-05,0.008062024600803852,-0.003834059229120612,0.9999601244926453,6.101404323999304e-07,0.00041101439273916185,4.500275736063486e-06,-0.001532306894659996,4.567054929793812e-05,0.0005258930032141507,1.038417100906372,-1.8377608060836792,1.033335566520691,-1.8388961553573608,-1.0015431642532349,-0.6116435527801514,0.0007117739878594875,-0.0014635634142905474,-0.0006079841405153275,0.0013918757904320955,-5.6925302487798035e-05,-0.0006385468877851963,0.010926369577646255,-0.006961306557059288,0.623390257358551,0.5954096913337708,0.009005218744277954,0.002690818626433611
1617,32.36,6.101404323999304e-07,0.00041101439273916185,4.500275736063486e-06,-0.001532306894659996,4.567054929793812e-05,0.0005258930032141507,0.016123659908771515,-4.221757990308106e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075526118278503,4.222307325107977e-06,0.13841712474822998,0.13333559036254883,0.06223917007446289,0.06110382080078125,-1.0015431642532349,-0.6116435527801514,0.0007117739878594875,-0.0006079841405153275,-0.0014635634142905474,0.0013918757904320955,-5.6925302487798035e-05,-0.0006385468877851963,0.08731834590435028,0.09939517825841904,0.08278080821037292,0.09680965542793274,0.0005630161613225937,7.983297109603882e-05,0.08731265366077423,0.09938497096300125,0.0827784538269043,0.09680935740470886,0.0005751755088567734,0.00010459870100021362,-0.029597008600831032,0.0011869155569002032,0.2707552909851074,3.266775456722826e-05,0.008062610402703285,-0.003834061324596405,0.9999601244926453,-8.452018391835736e-07,0.0004368926165625453,6.254974778130418e-06,-0.001640564063563943,5.6422853958792984e-05,0.00037576077738776803,1.0384178161621094,-1.8377609252929688,1.0333349704742432,-1.8388949632644653,-1.0015488862991333,-0.6116510629653931,0.0008073082426562905,-0.0015422822907567024,-0.0008135925745591521,0.0015017029363662004,1.9676677766256034e-05,-0.000530422548763454,0.010469319298863411,-0.006544539239257574,0.6241092681884766,0.5948816537857056,0.009107421152293682,0.0032984712161123753
1618,32.38,-8.452018391835736e-07,0.0004368926165625453,6.254974778130418e-06,-0.001640564063563943,5.6422853958792984e-05,0.00037576077738776803,0.016124827787280083,-3.5078192013315856e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707552909851074,3.508274858177174e-06,0.13841784000396729,0.13333499431610107,0.06223905086517334,0.06110501289367676,-1.0015488862991333,-0.6116510629653931,0.0008073082426562905,-0.0008135925745591521,-0.0015422822907567024,0.0015017029363662004,1.9676677766256034e-05,-0.000530422548763454,0.08731265366077423,0.09938497096300125,0.0827784538269043,0.09680935740470886,0.0005751755088567734,0.00010459870100021362,0.08731239289045334,0.0993853211402893,0.0827765017747879,0.0968080461025238,0.000592431053519249,0.0001219436526298523,-0.02959706448018551,0.0011868305737152696,0.2707552909851074,3.27354391629342e-05,0.008063098415732384,-0.003834083443507552,0.9999600648880005,-2.7917294573853724e-06,0.0004942241357639432,4.338777671364369e-06,-0.0018561618635430932,3.495602868497372e-05,0.00040666706627234817,1.0384173393249512,-1.8377609252929688,1.033334732055664,-1.8388946056365967,-1.0015528202056885,-0.6116548180580139,0.0009204841917380691,-0.0017721247859299183,-0.0009431673097424209,0.0016909085679799318,0.0001863700308604166,-0.00041971897007897496,0.010881624184548855,-0.007011872716248035,0.6235571503639221,0.5956526398658752,0.009326818399131298,0.002957794815301895
1619,32.4,-2.7917294573853724e-06,0.0004942241357639432,4.338777671364369e-06,-0.0018561618635430932,3.495602868497372e-05,0.00040666706627234817,0.01612580381333828,-3.639084752649069e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707552909851074,3.6395556435309118e-06,0.13841736316680908,0.13333475589752197,0.06223905086517334,0.06110537052154541,-1.0015528202056885,-0.6116548180580139,0.0009204841917380691,-0.0009431673097424209,-0.0017721247859299183,0.0016909085679799318,0.0001863700308604166,-0.00041971897007897496,0.08731239289045334,0.0993853211402893,0.0827765017747879,0.0968080461025238,0.000592431053519249,0.0001219436526298523,0.08731333911418915,0.09938810020685196,0.08277571201324463,0.09680534899234772,0.0006055440753698349,0.00012754648923873901,-0.02959716133773327,0.0011866476852446795,0.2707553207874298,3.306203143438324e-05,0.008063046261668205,-0.003833894617855549,0.9999601244926453,-4.021256245323457e-06,0.00040693904156796634,2.513011395421927e-06,-0.00152205815538764,6.284704795689322e-06,0.00045044400030747056,1.0384167432785034,-1.8377602100372314,1.0333353281021118,-1.8388952016830444,-1.0015543699264526,-0.6116560101509094,0.0007133041508495808,-0.0014835982583463192,-0.0006984208011999726,0.0013436770532280207,0.0002298706240253523,-0.00024541880702599883,0.010978588834404945,-0.0070116776041686535,0.6234575510025024,0.5952335596084595,0.009202620945870876,0.0029663648456335068
1620,32.42,-4.021256245323457e-06,0.00040693904156796634,2.513011395421927e-06,-0.00152205815538764,6.284704795689322e-06,0.00045044400030747056,0.01612570323050022,-4.295688995625824e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707553207874298,4.296245151635958e-06,0.13841676712036133,0.13333535194396973,0.062239766120910645,0.061104774475097656,-1.0015543699264526,-0.6116560101509094,0.0007133041508495808,-0.0006984208011999726,-0.0014835982583463192,0.0013436770532280207,0.0002298706240253523,-0.00024541880702599883,0.08731333911418915,0.09938810020685196,0.08277571201324463,0.09680534899234772,0.0006055440753698349,0.00012754648923873901,0.08730863034725189,0.09937900304794312,0.08277367055416107,0.09680388867855072,0.0006085392087697983,0.00014337152242660522,-0.029597261920571327,0.0011871653841808438,0.2707552909851074,3.231410664739087e-05,0.008063255809247494,-0.003834132570773363,0.9999601244926453,-5.180286279937718e-06,0.00045115940156392753,-1.0940908396150917e-05,-0.0016975002363324165,-4.7937915951479226e-05,0.0005246571381576359,1.0384173393249512,-1.8377623558044434,1.0333331823349,-1.8388938903808594,-1.0015531778335571,-0.6116563081741333,0.0009515809360891581,-0.0018339797388762236,-0.0010359265143051744,0.0019047765526920557,0.00037924747448414564,-0.0003259791119489819,0.011104137636721134,-0.007184014655649662,0.623244047164917,0.5957856178283691,0.009111328050494194,0.0029789076652377844
1621,32.44,-5.180286279937718e-06,0.00045115940156392753,-1.0940908396150917e-05,-0.0016975002363324165,-4.7937915951479226e-05,0.0005246571381576359,0.01612611673772335,-2.794455213006586e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707552909851074,2.794817419271567e-06,0.13841736316680908,0.1333332061767578,0.06223762035369873,0.061106085777282715,-1.0015531778335571,-0.6116563081741333,0.0009515809360891581,-0.0010359265143051744,-0.0018339797388762236,0.0019047765526920557,0.00037924747448414564,-0.0003259791119489819,0.08730863034725189,0.09937900304794312,0.08277367055416107,0.09680388867855072,0.0006085392087697983,0.00014337152242660522,0.08731231093406677,0.09938625991344452,0.08277344703674316,0.09680427610874176,0.0005986299365758896,0.0001301690936088562,-0.029597392305731773,0.0011872125323861837,0.27075523138046265,3.206730980309658e-05,0.00806302297860384,-0.0038341882172971964,0.9999601244926453,-3.695839041029103e-06,0.0005002365214750171,-9.606510502635501e-06,-0.001883891993202269,-5.740223059547134e-05,0.0005206356872804463,1.0384176969528198,-1.8377625942230225,1.0333327054977417,-1.8388943672180176,-1.0015534162521362,-0.6116541624069214,0.0010873675346374512,-0.0019921730272471905,-0.0011292302515357733,0.0020996881648898125,0.00035217992262914777,-0.0004237054381519556,0.01142516266554594,-0.007561374455690384,0.6227720379829407,0.596510112285614,0.009085721336305141,0.0022505552042275667
1622,32.46,-3.695839041029103e-06,0.0005002365214750171,-9.606510502635501e-06,-0.001883891993202269,-5.740223059547134e-05,0.0005206356872804463,0.016125649213790894,-2.3017710191197693e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075523138046265,2.3020666048978455e-06,0.13841772079467773,0.1333327293395996,0.06223738193511963,0.06110560894012451,-1.0015534162521362,-0.6116541624069214,0.0010873675346374512,-0.0011292302515357733,-0.0019921730272471905,0.0020996881648898125,0.00035217992262914777,-0.0004237054381519556,0.08731231093406677,0.09938625991344452,0.08277344703674316,0.09680427610874176,0.0005986299365758896,0.0001301690936088562,0.08731547743082047,0.09939076751470566,0.08277615159749985,0.09680454432964325,0.0005889143794775009,0.00011151283979415894,-0.02959744818508625,0.001186766428872943,0.27075523138046265,3.275611743447371e-05,0.008062792010605335,-0.0038341034669429064,0.9999600648880005,-9.053155736182816e-07,0.0003214318712707609,4.655584234569687e-06,-0.0011976574314758182,1.1779806300182827e-05,0.0004462468787096441,1.038417100906372,-1.8377611637115479,1.033334493637085,-1.8388961553573608,-1.0015549659729004,-0.6116539835929871,0.0005338636692613363,-0.0011521168053150177,-0.00047484406968578696,0.001046210527420044,8.123653242364526e-05,-0.0002842588583007455,0.010329479351639748,-0.006355438381433487,0.6243094205856323,0.5943910479545593,0.008725490421056747,0.002716907998546958
1623,32.480000000000004,-9.053155736182816e-07,0.0003214318712707609,4.655584234569687e-06,-0.0011976574314758182,1.1779806300182827e-05,0.0004462468787096441,0.016125191003084183,-3.6824567359872162e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075523138046265,3.682938768179156e-06,0.13841712474822998,0.13333451747894287,0.06223881244659424,0.06110382080078125,-1.0015549659729004,-0.6116539835929871,0.0005338636692613363,-0.00047484406968578696,-0.0011521168053150177,0.001046210527420044,8.123653242364526e-05,-0.0002842588583007455,0.08731547743082047,0.09939076751470566,0.08277615159749985,0.09680454432964325,0.0005889143794775009,0.00011151283979415894,0.08730590343475342,0.09937360137701035,0.08277343213558197,0.09680646657943726,0.0005945172160863876,0.00014051049947738647,-0.029597504064440727,0.0011873282492160797,0.27075517177581787,3.202136213076301e-05,0.008063330315053463,-0.003834029193967581,0.9999601244926453,-2.1537205157073913e-06,0.00043681642273440957,-1.5374900613096543e-05,-0.0016500052297487855,1.7955950170289725e-05,0.00041759174200706184,1.038418173789978,-1.837764024734497,1.0333322286605835,-1.8388949632644653,-1.001556396484375,-0.6116559505462646,0.0009710057638585567,-0.0018101625610142946,-0.001087962300516665,0.0018122068140655756,0.0002296783495694399,-0.0003350870974827558,0.010668108239769936,-0.006798134185373783,0.623970091342926,0.5952984094619751,0.00899853091686964,0.003282786114141345
1624,32.5,-2.1537205157073913e-06,0.00043681642273440957,-1.5374900613096543e-05,-0.0016500052297487855,1.7955950170289725e-05,0.00041759174200706184,0.01612626388669014,-2.21007940126583e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075517177581787,2.2103670289652655e-06,0.13841819763183594,0.1333322525024414,0.06223595142364502,0.06110501289367676,-1.001556396484375,-0.6116559505462646,0.0009710057638585567,-0.001087962300516665,-0.0018101625610142946,0.0018122068140655756,0.0002296783495694399,-0.0003350870974827558,0.08730590343475342,0.09937360137701035,0.08277343213558197,0.09680646657943726,0.0005945172160863876,0.00014051049947738647,0.0873107761144638,0.09938841313123703,0.08277159929275513,0.09680870175361633,0.0006009247153997421,0.0001359805464744568,-0.02959761954843998,0.0011867951834574342,0.2707551121711731,3.2787920645205304e-05,0.00806344673037529,-0.0038339172024279833,0.9999601244926453,-2.2764884306525346e-06,0.0005677363951690495,1.8579399920781725e-06,-0.0021327564027160406,2.157423114113044e-05,0.00044444718514569104,1.0384166240692139,-1.8377622365951538,1.0333329439163208,-1.8388973474502563,-1.0015575885772705,-0.611653745174408,0.001079436275176704,-0.002061511855572462,-0.0011088161263614893,0.0019384612096473575,0.00032788398675620556,-0.0003077258006669581,0.01142770517617464,-0.007522965781390667,0.6227096915245056,0.5962648391723633,0.0093221515417099,0.002465012948960066
1625,32.52,-2.2764884306525346e-06,0.0005677363951690495,1.8579399920781725e-06,-0.0021327564027160406,2.157423114113044e-05,0.00044444718514569104,0.01612650230526924,-3.744054993148893e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707551121711731,3.744539299077587e-06,0.13841664791107178,0.1333329677581787,0.06223773956298828,0.06110262870788574,-1.0015575885772705,-0.611653745174408,0.001079436275176704,-0.0011088161263614893,-0.002061511855572462,0.0019384612096473575,0.00032788398675620556,-0.0003077258006669581,0.0873107761144638,0.09938841313123703,0.08277159929275513,0.09680870175361633,0.0006009247153997421,0.0001359805464744568,0.08731433749198914,0.09939399361610413,0.08277390897274017,0.09680406749248505,0.0006148722022771835,0.0001256987452507019,-0.029597710818052292,0.0011867216089740396,0.27075520157814026,3.296581417089328e-05,0.008063131012022495,-0.003833954455330968,0.9999600648880005,-2.3937952846608823e-06,0.00041610802873037755,5.685698397428496e-06,-0.0015546230133622885,-1.778636760718655e-05,0.00048103107837960124,1.0384162664413452,-1.8377618789672852,1.0333330631256104,-1.8388971090316772,-1.0015580654144287,-0.6116529703140259,0.0007141308160498738,-0.0014905072748661041,-0.0006867321208119392,0.001400834764353931,0.0003098059678450227,-0.00024171565019059926,0.010840196162462234,-0.006875087507069111,0.6236343383789062,0.5950614809989929,0.009215496480464935,0.0027167359367012978
1626,32.54,-2.3937952846608823e-06,0.00041610802873037755,5.685698397428496e-06,-0.0015546230133622885,-1.778636760718655e-05,0.00048103107837960124,0.016125870868563652,-4.101639206055552e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075520157814026,4.102173534192843e-06,0.13841629028320312,0.13333308696746826,0.062238097190856934,0.061102867126464844,-1.0015580654144287,-0.6116529703140259,0.0007141308160498738,-0.0006867321208119392,-0.0014905072748661041,0.001400834764353931,0.0003098059678450227,-0.00024171565019059926,0.08731433749198914,0.09939399361610413,0.08277390897274017,0.09680406749248505,0.0006148722022771835,0.0001256987452507019,0.08730713278055191,0.09937911480665207,0.08277300000190735,0.09680382907390594,0.0006103720515966415,0.00013937801122665405,-0.02959776483476162,0.0011873446637764573,0.2707551121711731,3.1966588721843436e-05,0.008063171990215778,-0.003834148868918419,0.9999601244926453,-2.772343350443407e-06,0.0005470025353133678,-1.3166340977477375e-05,-0.002068097470328212,-3.0033765142434277e-05,0.00042337397462688386,1.0384175777435303,-1.8377642631530762,1.0333309173583984,-1.838895320892334,-1.0015558004379272,-0.6116533279418945,0.0012299971422180533,-0.002191693987697363,-0.0013212328776717186,0.0022424370981752872,0.0004284016031306237,-0.0003818231634795666,0.011334339156746864,-0.007472505792975426,0.6231901049613953,0.596110999584198,0.009011532180011272,0.002834797604009509
1627,32.56,-2.772343350443407e-06,0.0005470025353133678,-1.3166340977477375e-05,-0.002068097470328212,-3.0033765142434277e-05,0.00042337397462688386,0.01612594723701477,-2.0998268155381083e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707551121711731,2.1000971628382104e-06,0.13841760158538818,0.13333094120025635,0.06223571300506592,0.061104655265808105,-1.0015558004379272,-0.6116533279418945,0.0012299971422180533,-0.0013212328776717186,-0.002191693987697363,0.0022424370981752872,0.0004284016031306237,-0.0003818231634795666,0.08730713278055191,0.09937911480665207,0.08277300000190735,0.09680382907390594,0.0006103720515966415,0.00013937801122665405,0.08731480687856674,0.09939450770616531,0.08277469873428345,0.09680528938770294,0.0006028767675161362,0.0001174435019493103,-0.02959781140089035,0.0011868260335177183,0.27075517177581787,3.277996074757539e-05,0.008062881417572498,-0.003834336996078491,0.9999600648880005,-9.106518064072588e-07,0.0004646429151762277,1.1882640137628186e-05,-0.0017450782470405102,-3.1273655622499064e-05,0.00038410857087001204,1.0384165048599243,-1.8377622365951538,1.0333325862884521,-1.8388968706130981,-1.0015559196472168,-0.6116517186164856,0.0008705049403943121,-0.0016024359501898289,-0.0008463450940325856,0.0016409968957304955,0.0002885947469621897,-0.0003774374781642109,0.010754549875855446,-0.00682896887883544,0.6236968636512756,0.5953803658485413,0.00898328423500061,0.0023496937938034534
1628,32.58,-9.106518064072588e-07,0.0004646429151762277,1.1882640137628186e-05,-0.0017450782470405102,-3.1273655622499064e-05,0.00038410857087001204,0.01612536981701851,-3.725690476130694e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075517177581787,3.7261759189277655e-06,0.13841652870178223,0.13333261013031006,0.06223773956298828,0.061103105545043945,-1.0015559196472168,-0.6116517186164856,0.0008705049403943121,-0.0008463450940325856,-0.0016024359501898289,0.0016409968957304955,0.0002885947469621897,-0.0003774374781642109,0.08731480687856674,0.09939450770616531,0.08277469873428345,0.09680528938770294,0.0006028767675161362,0.0001174435019493103,0.08731118589639664,0.09938263893127441,0.08277586102485657,0.096803218126297,0.0005998369306325912,0.00012212246656417847,-0.029597893357276917,0.001187224523164332,0.27075517177581787,3.19961691275239e-05,0.008062832057476044,-0.0038340152241289616,0.9999601244926453,-5.532733666768763e-07,0.000509123201481998,-1.122971843869891e-05,-0.0019183470867574215,-3.569655382307246e-05,0.0005125015741214156,1.038417100906372,-1.837763786315918,1.0333317518234253,-1.8388954401016235,-1.0015558004379272,-0.611653745174408,0.0011134620290249586,-0.0020363684743642807,-0.001143047702498734,0.0021271472796797752,0.00034494095598347485,-0.0005040098330937326,0.011494758538901806,-0.007641359232366085,0.6228325963020325,0.59637850522995,0.009094648994505405,0.002621870953589678
1629,32.6,-5.532733666768763e-07,0.000509123201481998,-1.122971843869891e-05,-0.0019183470867574215,-3.569655382307246e-05,0.0005125015741214156,0.0161252673715353,-2.1637461031787097e-06,-0.9998698830604553,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075517177581787,2.164029410778312e-06,0.13841712474822998,0.1333317756652832,0.06223618984222412,0.061104536056518555,-1.0015558004379272,-0.611653745174408,0.0011134620290249586,-0.001143047702498734,-0.0020363684743642807,0.0021271472796797752,0.00034494095598347485,-0.0005040098330937326,0.08731118589639664,0.09938263893127441,0.08277586102485657,0.096803218126297,0.0005998369306325912,0.00012212246656417847,0.0873146653175354,0.09939268976449966,0.08277609944343567,0.09680657088756561,0.0005900468677282333,0.00010847300291061401,-0.02959793247282505,0.0011867869179695845,0.27075517177581787,3.281489262008108e-05,0.008062762208282948,-0.0038339560851454735,0.9999600648880005,1.2987457012059167e-06,0.0005352898733690381,8.531730600225274e-06,-0.002009166870266199,8.091836207313463e-06,0.0004455746675375849,1.0384163856506348,-1.8377618789672852,1.0333329439163208,-1.8388971090316772,-1.00155770778656,-0.6116543412208557,0.0010070259450003505,-0.0018793465569615364,-0.000978343072347343,0.0018805769504979253,0.00023988718749023974,-0.0005140328430570662,0.011326607316732407,-0.0074628801085054874,0.6229592561721802,0.5963208079338074,0.009063633158802986,0.0022699255496263504
1630,32.62,1.2987457012059167e-06,0.0005352898733690381,8.531730600225274e-06,-0.002009166870266199,8.091836207313463e-06,0.0004455746675375849,0.016125131398439407,-3.8026119000278413e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075517177581787,3.803104618782527e-06,0.13841640949249268,0.1333329677581787,0.062238097190856934,0.061102867126464844,-1.00155770778656,-0.6116543412208557,0.0010070259450003505,-0.000978343072347343,-0.0018793465569615364,0.0018805769504979253,0.00023988718749023974,-0.0005140328430570662,0.0873146653175354,0.09939268976449966,0.08277609944343567,0.09680657088756561,0.0005900468677282333,0.00010847300291061401,0.08731488883495331,0.09939145296812057,0.0827772244811058,0.09680512547492981,0.0005977507680654526,0.00010900944471359253,-0.029597949236631393,0.0011871863389387727,0.27075520157814026,3.19862701871898e-05,0.008062737993896008,-0.0038340575993061066,0.9999600648880005,9.013472208607709e-07,0.00034852014505304396,-1.23060690384591e-05,-0.0013062915531918406,-3.285865386715159e-05,0.0005456206854432821,1.0384176969528198,-1.8377629518508911,1.0333325862884521,-1.8388950824737549,-1.0015597343444824,-0.6116572022438049,0.0007447448442690074,-0.0014690204989165068,-0.0007145915296860039,0.0015228937845677137,0.00020331187988631427,-0.0004494177410379052,0.010608942247927189,-0.006648040842264891,0.6239317655563354,0.5948044061660767,0.009078189730644226,0.0029199710115790367
